pair_id,file_a,file_b,label
calibration_001059,id10393/dTOyxqXd_5M/00026.wav,id11100/mbPLgZ4EjM0/00002.wav,0
calibration_001060,id10956/SK9iVw56wXs/00019.wav,id11130/7j_105F0RmM/00003.wav,0
calibration_001061,id10852/LcbUtnkKDxU/00001.wav,id10852/XgXbHX3_xIA/00004.wav,1
calibration_001062,id11130/Irh4nKsPGwg/00002.wav,id11130/yY2yv2W4ZLk/00006.wav,1
calibration_001063,id10017/xH3Pp_5yxOk/00022.wav,id10912/KRRbdyUUtLo/00002.wav,0
calibration_001064,id10956/E3vmxDVWP3Q/00002.wav,id10956/mJt1EYfxAt4/00001.wav,1
calibration_001065,id11100/I3_NJyP6jp0/00006.wav,id11100/_X7bgANxPnQ/00006.wav,1
calibration_001066,id10956/pJ4Jnsz1SsA/00006.wav,id10956/zNzlB5JN_kY/00002.wav,1
calibration_001067,id10393/aWAguBjO03M/00002.wav,id10393/oyWxfzbelHo/00024.wav,1
calibration_001068,id10393/RJU2Lx3pz6U/00007.wav,id11100/jLxYcYqHGAg/00007.wav,0
calibration_001069,id10956/aXqRLChwGRo/00001.wav,id10956/qM5zMKiGNgg/00005.wav,1
calibration_001070,id10912/2yUgv3B_YcI/00014.wav,id10912/MSiccNrf9o4/00001.wav,1
calibration_001071,id10017/7QOGR0zvTxY/00002.wav,id10017/Px9R6A3XKDM/00002.wav,1
calibration_001072,id10912/NBh6Y-hphmo/00013.wav,id11130/EU13lStSa-k/00008.wav,0
calibration_001073,id10393/JhbyTN4ivRg/00002.wav,id10393/bGMrmiwphO0/00004.wav,1
calibration_001074,id10852/sVUfcg8XQzg/00036.wav,id11130/Zgl6gxMr9x0/00012.wav,0
calibration_001075,id10393/DMBVJM39ybM/00001.wav,id10912/Yf93Q8L4xhs/00016.wav,0
calibration_001076,id10393/UGid3tWJXKw/00007.wav,id10393/dTOyxqXd_5M/00009.wav,1
calibration_001077,id10912/EvCyt2keqW4/00005.wav,id11100/XI667cEMR_c/00006.wav,0
calibration_001078,id10393/w3GPw1Kk2yQ/00015.wav,id11130/YSNOW9_jlSY/00006.wav,0
calibration_001079,id11130/7j_105F0RmM/00004.wav,id11130/EsDpyZaVI0Q/00001.wav,1
calibration_001080,id10017/Pkfu9rKM5QA/00002.wav,id10017/qFUUDSjCy5M/00003.wav,1
calibration_001081,id10017/Pkfu9rKM5QA/00004.wav,id10017/bNNIcOJGy4w/00003.wav,1
calibration_001082,id10393/sV_ohWbzzQg/00001.wav,id10852/sVUfcg8XQzg/00048.wav,0
calibration_001083,id11136/Pded8L7dHCQ/00001.wav,id11136/dRFCuIsUAOU/00002.wav,1
calibration_001084,id10724/kHSikgTOz70/00004.wav,id11100/Yp4Tnl9Ob9Y/00023.wav,0
calibration_001085,id10852/2iV9HT3E1Ls/00016.wav,id11130/tXutBWbk5Mw/00001.wav,0
calibration_001086,id10912/2yUgv3B_YcI/00015.wav,id11100/vLEjFXUFGQA/00002.wav,0
calibration_001087,id10724/XVoRDzwHwDU/00018.wav,id11136/Axf1v9rZsEw/00009.wav,0
calibration_001088,id10724/T37JG3wNeTo/00001.wav,id10724/XVoRDzwHwDU/00015.wav,1
calibration_001089,id11100/AnT9rKPkKG0/00004.wav,id11100/vLrQoGW2KSI/00001.wav,1
calibration_001090,id10017/iwN6Hu6xyM0/00005.wav,id10017/xH3Pp_5yxOk/00021.wav,1
calibration_001091,id10017/5r-26vNFeJU/00002.wav,id10017/pOJlOI5cDZw/00004.wav,1
calibration_001092,id10724/uw8SDDK6Mbk/00015.wav,id10724/xS_Mh-DOAI0/00016.wav,1
calibration_001093,id10017/bNNIcOJGy4w/00004.wav,id10017/iwN6Hu6xyM0/00002.wav,1
calibration_001094,id11130/1qEq08w7Q5I/00001.wav,id11130/kYJi779BvMU/00004.wav,1
calibration_001095,id10393/DMBVJM39ybM/00001.wav,id10393/RJU2Lx3pz6U/00009.wav,1
calibration_001096,id10724/XVoRDzwHwDU/00007.wav,id10724/uw8SDDK6Mbk/00005.wav,1
calibration_001097,id10724/kHSikgTOz70/00005.wav,id10956/OS1I7a4LNww/00014.wav,0
calibration_001098,id10017/6ya9UpdRCPs/00002.wav,id10017/uy0-9hpmHJs/00002.wav,1
calibration_001099,id10017/xH3Pp_5yxOk/00022.wav,id10852/sVUfcg8XQzg/00031.wav,0
calibration_001100,id10017/BuecddErOwU/00004.wav,id11136/vZjpmzzZ_ng/00003.wav,0
calibration_001101,id10017/CYb_opUpiw4/00022.wav,id10724/XVoRDzwHwDU/00015.wav,0
calibration_001102,id10912/NBh6Y-hphmo/00014.wav,id10912/csbEEsKuRO8/00009.wav,1
calibration_001103,id10393/w3GPw1Kk2yQ/00004.wav,id10956/RFfFOkaYMTU/00006.wav,0
calibration_001104,id10724/xS_Mh-DOAI0/00001.wav,id11130/SkG_FH0eh08/00002.wav,0
calibration_001105,id10956/QcoqcI_ReP4/00001.wav,id11130/RNKUA8EGl20/00009.wav,0
calibration_001106,id10912/NBh6Y-hphmo/00015.wav,id10956/OS1I7a4LNww/00017.wav,0
calibration_001107,id10724/XVoRDzwHwDU/00030.wav,id11100/0dK_zszRMGE/00005.wav,0
calibration_001108,id10017/iwN6Hu6xyM0/00006.wav,id11130/nHUYI8o-lWg/00005.wav,0
calibration_001109,id10393/1D22Tgx1k4A/00032.wav,id10912/i4HQPxxEak8/00001.wav,0
calibration_001110,id10912/2yUgv3B_YcI/00016.wav,id10956/lR3HvDI2qvw/00002.wav,0
calibration_001111,id10912/c5k0yjQqaww/00002.wav,id11100/QmihWZJn-a4/00003.wav,0
calibration_001112,id10017/5r-26vNFeJU/00010.wav,id10017/8rp9UYZp-zA/00005.wav,1
calibration_001113,id10724/XVoRDzwHwDU/00027.wav,id11130/jfW15QZTx9k/00003.wav,0
calibration_001114,id10852/2iV9HT3E1Ls/00006.wav,id10852/3VjC4mp7ZZM/00001.wav,1
calibration_001115,id10017/CYb_opUpiw4/00013.wav,id10017/xLakEK2bbQw/00004.wav,1
calibration_001116,id11100/3gQ8REIxTmw/00003.wav,id11100/DWDK4jcBbJs/00001.wav,1
calibration_001117,id10724/XVoRDzwHwDU/00020.wav,id10724/kHSikgTOz70/00009.wav,1
calibration_001118,id10852/LcbUtnkKDxU/00001.wav,id10852/fRGTY9Zed8I/00013.wav,1
calibration_001119,id11100/XI667cEMR_c/00001.wav,id11100/_fBugquFhNE/00003.wav,1
calibration_001120,id11130/HpRqgDTPkP0/00008.wav,id11130/jfW15QZTx9k/00003.wav,1
calibration_001121,id10017/xH3Pp_5yxOk/00011.wav,id10912/2yUgv3B_YcI/00011.wav,0
calibration_001122,id10912/vvLu_7TpP8c/00019.wav,id11136/klEOH87-aro/00001.wav,0
calibration_001123,id10393/WqPniXc7PxY/00014.wav,id10393/dTOyxqXd_5M/00022.wav,1
calibration_001124,id10393/W6T8eysxkzU/00001.wav,id10393/Z39rBHg_EyE/00001.wav,1
calibration_001125,id10852/sVUfcg8XQzg/00066.wav,id10956/E3vmxDVWP3Q/00004.wav,0
calibration_001126,id10912/EvCyt2keqW4/00006.wav,id11136/ydUt9GgHa9Q/00002.wav,0
calibration_001127,id10393/oyWxfzbelHo/00022.wav,id10724/XVoRDzwHwDU/00002.wav,0
calibration_001128,id10724/e-vuV1-N97Q/00003.wav,id10852/sVUfcg8XQzg/00072.wav,0
calibration_001129,id10393/oyWxfzbelHo/00027.wav,id10852/sVUfcg8XQzg/00010.wav,0
calibration_001130,id10724/6tFEkfsIeXk/00004.wav,id11100/Yp4Tnl9Ob9Y/00025.wav,0
calibration_001131,id11130/HpRqgDTPkP0/00008.wav,id11130/nHUYI8o-lWg/00007.wav,1
calibration_001132,id10017/Pkfu9rKM5QA/00006.wav,id11130/1qEq08w7Q5I/00007.wav,0
calibration_001133,id11136/FNJVgXnZNXM/00002.wav,id11136/JrfsarsjqF4/00001.wav,1
calibration_001134,id10017/qFUUDSjCy5M/00006.wav,id10017/xLakEK2bbQw/00001.wav,1
calibration_001135,id10852/XuGp-z4niBY/00001.wav,id10852/g5hgDbVpBQY/00002.wav,1
calibration_001136,id10852/XgXbHX3_xIA/00002.wav,id11100/hFH3_Sz-V7w/00008.wav,0
calibration_001137,id10956/JtKyh83pDBs/00005.wav,id10956/elnEP8CFnec/00001.wav,1
calibration_001138,id11100/I3_NJyP6jp0/00008.wav,id11136/vZjpmzzZ_ng/00003.wav,0
calibration_001139,id10393/dTOyxqXd_5M/00033.wav,id10393/zGDrufd0E7U/00001.wav,1
calibration_001140,id10852/sVUfcg8XQzg/00027.wav,id10912/3efhGhqizHg/00003.wav,0
calibration_001141,id10017/5r-26vNFeJU/00004.wav,id10017/6ya9UpdRCPs/00002.wav,1
calibration_001142,id11100/QmihWZJn-a4/00003.wav,id11100/Yp4Tnl9Ob9Y/00008.wav,1
calibration_001143,id11136/klEOH87-aro/00001.wav,id11136/lgn4MoVWAd0/00001.wav,1
calibration_001144,id10724/R8Pw9GUJQ08/00001.wav,id10724/kHSikgTOz70/00001.wav,1
calibration_001145,id10912/JtTrbIAKVQg/00001.wav,id10912/c5k0yjQqaww/00003.wav,1
calibration_001146,id10724/uw8SDDK6Mbk/00001.wav,id11130/HJnzTUM9G8E/00013.wav,0
calibration_001147,id10852/LcbUtnkKDxU/00001.wav,id10852/bezBfE_aCrI/00001.wav,1
calibration_001148,id10724/DP5gCFoWgGI/00005.wav,id10724/pKOCOOG5Ukw/00001.wav,1
calibration_001149,id10393/kLnCqvMY1uE/00004.wav,id10393/zv3AoFFDWGs/00018.wav,1
calibration_001150,id11130/FEam3q144yc/00001.wav,id11130/o-hOCXnEFGc/00001.wav,1
calibration_001151,id10017/CYb_opUpiw4/00001.wav,id11130/tXutBWbk5Mw/00001.wav,0
calibration_001152,id11100/3wHTyqxyDqk/00010.wav,id11100/DWDK4jcBbJs/00001.wav,1
calibration_001153,id10724/uw8SDDK6Mbk/00010.wav,id10956/RFfFOkaYMTU/00010.wav,0
calibration_001154,id10393/kLnCqvMY1uE/00005.wav,id10393/pxNluJ_THJg/00001.wav,1
calibration_001155,id11100/_X7bgANxPnQ/00003.wav,id11130/Zgl6gxMr9x0/00011.wav,0
calibration_001156,id10017/Pkfu9rKM5QA/00006.wav,id10017/qFUUDSjCy5M/00002.wav,1
calibration_001157,id11130/BXJh_XZGrWo/00001.wav,id11130/HJnzTUM9G8E/00013.wav,1
calibration_001158,id10017/pOJlOI5cDZw/00004.wav,id10393/JhbyTN4ivRg/00014.wav,0
calibration_001159,id10393/UGid3tWJXKw/00005.wav,id10393/hziG7HyqQ6g/00002.wav,1
calibration_001160,id10852/LcbUtnkKDxU/00001.wav,id10852/ch1WvFNOL50/00003.wav,1
calibration_001161,id10956/8Jim3lamzDQ/00008.wav,id10956/qM5zMKiGNgg/00006.wav,1
calibration_001162,id11100/Yp4Tnl9Ob9Y/00027.wav,id11136/Axf1v9rZsEw/00006.wav,0
calibration_001163,id10724/T37JG3wNeTo/00001.wav,id10912/JtTrbIAKVQg/00001.wav,0
calibration_001164,id10912/H5qe-mHhOyQ/00003.wav,id11130/U12nOxVy3WU/00003.wav,0
calibration_001165,id10912/Lk1L05xmUwY/00002.wav,id10912/upL-zLqnBxM/00001.wav,1
calibration_001166,id10393/UGid3tWJXKw/00011.wav,id10393/hziG7HyqQ6g/00004.wav,1
calibration_001167,id10393/1D22Tgx1k4A/00048.wav,id11100/hFH3_Sz-V7w/00003.wav,0
calibration_001168,id10724/e-vuV1-N97Q/00001.wav,id11100/3gQ8REIxTmw/00009.wav,0
calibration_001169,id10852/g5hgDbVpBQY/00005.wav,id10912/vvLu_7TpP8c/00014.wav,0
calibration_001170,id11130/3OERtMNQ0Is/00004.wav,id11130/HpRqgDTPkP0/00004.wav,1
calibration_001171,id10393/UGid3tWJXKw/00010.wav,id10393/zGDrufd0E7U/00001.wav,1
calibration_001172,id11130/nHUYI8o-lWg/00003.wav,id11130/uZCf5BK2BUQ/00005.wav,1
calibration_001173,id10956/RsUKqz-Ng84/00001.wav,id10956/qM5zMKiGNgg/00004.wav,1
calibration_001174,id11136/7_Gb0VYQV3s/00001.wav,id11136/X2Y1UPlq0j8/00010.wav,1
calibration_001175,id10393/1D22Tgx1k4A/00013.wav,id10912/KRRbdyUUtLo/00002.wav,0
calibration_001176,id10852/sVUfcg8XQzg/00006.wav,id10912/nDpaVYtKQUo/00002.wav,0
calibration_001177,id10017/CYb_opUpiw4/00006.wav,id10724/gqGgO5EQ0HQ/00002.wav,0
calibration_001178,id10724/6tFEkfsIeXk/00003.wav,id11130/Zgl6gxMr9x0/00010.wav,0
calibration_001179,id11136/JrfsarsjqF4/00001.wav,id11136/dRFCuIsUAOU/00001.wav,1
calibration_001180,id10017/5VxX7ZI5z5s/00004.wav,id10017/Pkfu9rKM5QA/00001.wav,1
calibration_001181,id10017/BuecddErOwU/00008.wav,id10724/kHSikgTOz70/00009.wav,0
calibration_001182,id10912/WKkZvGACy8w/00002.wav,id10912/c5k0yjQqaww/00005.wav,1
calibration_001183,id10852/ch1WvFNOL50/00001.wav,id10852/fRGTY9Zed8I/00011.wav,1
calibration_001184,id10393/c1JZyTDFDbk/00003.wav,id10852/sVUfcg8XQzg/00025.wav,0
calibration_001185,id10393/W6T8eysxkzU/00002.wav,id11136/Axf1v9rZsEw/00012.wav,0
calibration_001186,id11136/7_Gb0VYQV3s/00002.wav,id11136/vZjpmzzZ_ng/00001.wav,1
calibration_001187,id11100/_X7bgANxPnQ/00003.wav,id11100/wcAkOIVPI_I/00001.wav,1
calibration_001188,id10912/2yUgv3B_YcI/00005.wav,id11130/Zgl6gxMr9x0/00014.wav,0
calibration_001189,id10724/XVoRDzwHwDU/00005.wav,id10912/WKkZvGACy8w/00017.wav,0
calibration_001190,id10393/W6T8eysxkzU/00001.wav,id10393/sV_ohWbzzQg/00006.wav,1
calibration_001191,id11130/EU13lStSa-k/00003.wav,id11130/EsDpyZaVI0Q/00001.wav,1
calibration_001192,id11130/HJnzTUM9G8E/00014.wav,id11130/IZhnh1gf70g/00027.wav,1
calibration_001193,id10724/JNMeEXwXbqw/00003.wav,id10724/fUKPz7jr6NE/00001.wav,1
calibration_001194,id10724/XVoRDzwHwDU/00016.wav,id10912/c5k0yjQqaww/00004.wav,0
calibration_001195,id11100/QmihWZJn-a4/00008.wav,id11100/xs7wQ9wxtZ0/00002.wav,1
calibration_001196,id10393/BRo6B3N-hcY/00004.wav,id10852/2iV9HT3E1Ls/00010.wav,0
calibration_001197,id10393/dTOyxqXd_5M/00017.wav,id10956/RFfFOkaYMTU/00009.wav,0
calibration_001198,id10724/6tFEkfsIeXk/00001.wav,id10724/kHSikgTOz70/00006.wav,1
calibration_001199,id10017/bNNIcOJGy4w/00002.wav,id10017/qFUUDSjCy5M/00007.wav,1
calibration_001200,id10912/ad3NhT2tA7E/00025.wav,id11136/lgn4MoVWAd0/00001.wav,0
calibration_001201,id11130/FEam3q144yc/00001.wav,id11130/HJnzTUM9G8E/00006.wav,1
calibration_001202,id10912/NBh6Y-hphmo/00002.wav,id10912/nDpaVYtKQUo/00001.wav,1
calibration_001203,id11130/uZCf5BK2BUQ/00002.wav,id11130/yY2yv2W4ZLk/00002.wav,1
calibration_001204,id10393/bGMrmiwphO0/00003.wav,id10393/msOWiaq428g/00002.wav,1
calibration_001205,id10393/oyWxfzbelHo/00034.wav,id10912/vvLu_7TpP8c/00008.wav,0
calibration_001206,id10852/XgXbHX3_xIA/00002.wav,id10852/XuGp-z4niBY/00001.wav,1
calibration_001207,id10956/RsUKqz-Ng84/00006.wav,id10956/qM5zMKiGNgg/00001.wav,1
calibration_001208,id11100/jLxYcYqHGAg/00004.wav,id11130/F8zXHQZ_VyA/00009.wav,0
calibration_001209,id10956/h_vFlQ6YUAU/00003.wav,id11136/dRFCuIsUAOU/00002.wav,0
calibration_001210,id10393/dTOyxqXd_5M/00002.wav,id10956/M2k_enZdWu4/00047.wav,0
calibration_001211,id10912/EvCyt2keqW4/00008.wav,id10956/h_vFlQ6YUAU/00006.wav,0
calibration_001212,id10912/csbEEsKuRO8/00006.wav,id10956/h_vFlQ6YUAU/00023.wav,0
calibration_001213,id10017/7QOGR0zvTxY/00001.wav,id10017/pOJlOI5cDZw/00002.wav,1
calibration_001214,id10956/5ipwzaOLhPQ/00001.wav,id10956/lR3HvDI2qvw/00003.wav,1
calibration_001215,id10724/9pNGll4IBls/00001.wav,id11130/Irh4nKsPGwg/00002.wav,0
calibration_001216,id10017/xLakEK2bbQw/00001.wav,id11136/ydUt9GgHa9Q/00003.wav,0
calibration_001217,id10956/J-qEplZwXYk/00001.wav,id11136/Axf1v9rZsEw/00008.wav,0
calibration_001218,id10393/sV_ohWbzzQg/00014.wav,id11130/1qEq08w7Q5I/00003.wav,0
calibration_001219,id10017/BuecddErOwU/00018.wav,id10017/iwN6Hu6xyM0/00002.wav,1
calibration_001220,id10852/JZIc4U87Mr4/00013.wav,id10912/WKkZvGACy8w/00017.wav,0
calibration_001221,id10017/iwN6Hu6xyM0/00001.wav,id10017/xH3Pp_5yxOk/00012.wav,1
calibration_001222,id10956/8Jim3lamzDQ/00006.wav,id10956/J-qEplZwXYk/00003.wav,1
calibration_001223,id11130/o-hOCXnEFGc/00001.wav,id11130/yY2yv2W4ZLk/00001.wav,1
calibration_001224,id11130/tXutBWbk5Mw/00007.wav,id11136/lgn4MoVWAd0/00002.wav,0
calibration_001225,id10393/sV_ohWbzzQg/00009.wav,id11136/lgn4MoVWAd0/00002.wav,0
calibration_001226,id11136/lgn4MoVWAd0/00003.wav,id11136/z1dLArSg5PQ/00001.wav,1
calibration_001227,id10393/1D22Tgx1k4A/00001.wav,id10393/WqPniXc7PxY/00005.wav,1
calibration_001228,id10912/WKkZvGACy8w/00007.wav,id10956/5ipwzaOLhPQ/00001.wav,0
calibration_001229,id10393/JhbyTN4ivRg/00018.wav,id11136/Axf1v9rZsEw/00006.wav,0
calibration_001230,id10724/xS_Mh-DOAI0/00005.wav,id11100/jLxYcYqHGAg/00007.wav,0
calibration_001231,id11100/4TIelDLLOyE/00001.wav,id11100/DWDK4jcBbJs/00001.wav,1
calibration_001232,id10852/2iV9HT3E1Ls/00006.wav,id10956/qM5zMKiGNgg/00004.wav,0
calibration_001233,id10017/pOJlOI5cDZw/00006.wav,id10956/M2k_enZdWu4/00023.wav,0
calibration_001234,id10393/UGid3tWJXKw/00002.wav,id10393/kLnCqvMY1uE/00003.wav,1
calibration_001235,id11100/3gQ8REIxTmw/00016.wav,id11100/_fBugquFhNE/00003.wav,1
calibration_001236,id11136/7_Gb0VYQV3s/00002.wav,id11136/X2Y1UPlq0j8/00005.wav,1
calibration_001237,id10017/bNNIcOJGy4w/00004.wav,id10017/qFUUDSjCy5M/00008.wav,1
calibration_001238,id10724/kHSikgTOz70/00009.wav,id10724/xS_Mh-DOAI0/00016.wav,1
calibration_001239,id11136/FNJVgXnZNXM/00002.wav,id11136/dRFCuIsUAOU/00001.wav,1
calibration_001240,id10956/CkhXmrKN5A8/00001.wav,id10956/OS1I7a4LNww/00018.wav,1
calibration_001241,id10912/csbEEsKuRO8/00012.wav,id10912/dYntUuYdz4c/00001.wav,1
calibration_001242,id10724/JNMeEXwXbqw/00002.wav,id10724/R8Pw9GUJQ08/00001.wav,1
calibration_001243,id10912/wrWW-p4guKQ/00005.wav,id10912/yQeyd53S1uk/00001.wav,1
calibration_001244,id11136/7_Gb0VYQV3s/00001.wav,id11136/vZjpmzzZ_ng/00001.wav,1
calibration_001245,id10852/3VjC4mp7ZZM/00002.wav,id10852/g5hgDbVpBQY/00002.wav,1
calibration_001246,id10724/pKOCOOG5Ukw/00002.wav,id10724/uw8SDDK6Mbk/00004.wav,1
calibration_001247,id10852/2iV9HT3E1Ls/00010.wav,id11130/ajiJfJowUIA/00013.wav,0
calibration_001248,id11100/3wHTyqxyDqk/00010.wav,id11100/XI667cEMR_c/00005.wav,1
calibration_001249,id10912/6wBjQ6soleU/00003.wav,id10912/NBh6Y-hphmo/00013.wav,1
calibration_001250,id10912/EvCyt2keqW4/00001.wav,id10912/vvLu_7TpP8c/00006.wav,1
calibration_001251,id10724/XVoRDzwHwDU/00018.wav,id10912/WKkZvGACy8w/00005.wav,0
calibration_001252,id10393/oyWxfzbelHo/00001.wav,id11130/IZhnh1gf70g/00003.wav,0
calibration_001253,id10724/JNMeEXwXbqw/00003.wav,id10724/uw8SDDK6Mbk/00011.wav,1
calibration_001254,id10393/5tY3jMpviwk/00001.wav,id10393/oyWxfzbelHo/00045.wav,1
calibration_001255,id10912/vvLu_7TpP8c/00016.wav,id11136/X2Y1UPlq0j8/00005.wav,0
calibration_001256,id11136/7_Gb0VYQV3s/00001.wav,id11136/vZjpmzzZ_ng/00002.wav,1
calibration_001257,id10017/5r-26vNFeJU/00005.wav,id10017/uy0-9hpmHJs/00001.wav,1
calibration_001258,id10956/6ewLksV5OWo/00001.wav,id10956/aXqRLChwGRo/00001.wav,1
calibration_001259,id11100/DWDK4jcBbJs/00001.wav,id11100/xs7wQ9wxtZ0/00009.wav,1
calibration_001260,id10956/QcoqcI_ReP4/00001.wav,id10956/lR3HvDI2qvw/00010.wav,1
calibration_001261,id10912/NBh6Y-hphmo/00005.wav,id11136/X2Y1UPlq0j8/00006.wav,0
calibration_001262,id10017/bNNIcOJGy4w/00002.wav,id10017/iwN6Hu6xyM0/00005.wav,1
calibration_001263,id11100/jLxYcYqHGAg/00005.wav,id11100/vLrQoGW2KSI/00002.wav,1
calibration_001264,id10017/BuecddErOwU/00012.wav,id11130/h9TIhS400ow/00005.wav,0
calibration_001265,id11100/4p9Zq781kZ0/00003.wav,id11100/jLxYcYqHGAg/00004.wav,1
calibration_001266,id10912/3efhGhqizHg/00003.wav,id11136/ydUt9GgHa9Q/00005.wav,0
calibration_001267,id11136/Axf1v9rZsEw/00004.wav,id11136/lgn4MoVWAd0/00001.wav,1
calibration_001268,id10724/xS_Mh-DOAI0/00004.wav,id10956/3z_KK_JmQQ4/00004.wav,0
calibration_001269,id10852/sVUfcg8XQzg/00072.wav,id10912/wrWW-p4guKQ/00003.wav,0
calibration_001270,id10017/iwN6Hu6xyM0/00001.wav,id10017/pOJlOI5cDZw/00001.wav,1
calibration_001271,id10393/JhbyTN4ivRg/00018.wav,id10393/WqPniXc7PxY/00013.wav,1
calibration_001272,id10724/JNMeEXwXbqw/00002.wav,id10724/YsVDo2AO_X0/00001.wav,1
calibration_001273,id11136/X2Y1UPlq0j8/00004.wav,id11136/z1dLArSg5PQ/00001.wav,1
calibration_001274,id10393/zv3AoFFDWGs/00025.wav,id11130/7j_105F0RmM/00002.wav,0
calibration_001275,id11130/7j_105F0RmM/00004.wav,id11130/BXJh_XZGrWo/00001.wav,1
calibration_001276,id11100/jLxYcYqHGAg/00008.wav,id11130/nHUYI8o-lWg/00006.wav,0
calibration_001277,id10956/8Jim3lamzDQ/00012.wav,id10956/M2k_enZdWu4/00032.wav,1
calibration_001278,id10852/2iV9HT3E1Ls/00006.wav,id11100/0dK_zszRMGE/00006.wav,0
calibration_001279,id10852/sVUfcg8XQzg/00070.wav,id10956/pJ4Jnsz1SsA/00015.wav,0
calibration_001280,id10017/Px9R6A3XKDM/00003.wav,id10017/PynZ3bQ3Ga4/00002.wav,1
calibration_001281,id10852/fRGTY9Zed8I/00006.wav,id10852/jZLH__45hVM/00010.wav,1
calibration_001282,id10724/XVoRDzwHwDU/00003.wav,id11136/Axf1v9rZsEw/00001.wav,0
calibration_001283,id10852/JZIc4U87Mr4/00005.wav,id10912/wrWW-p4guKQ/00004.wav,0
calibration_001284,id10852/QCbljH_QH9M/00004.wav,id10852/jZLH__45hVM/00003.wav,1
calibration_001285,id10912/H5qe-mHhOyQ/00007.wav,id10912/MSiccNrf9o4/00001.wav,1
calibration_001286,id10912/nDpaVYtKQUo/00001.wav,id11130/7j_105F0RmM/00007.wav,0
calibration_001287,id10393/oyWxfzbelHo/00039.wav,id11100/0dK_zszRMGE/00002.wav,0
calibration_001288,id10724/JNMeEXwXbqw/00002.wav,id10956/M2k_enZdWu4/00018.wav,0
calibration_001289,id10017/7QOGR0zvTxY/00002.wav,id10017/xLakEK2bbQw/00001.wav,1
calibration_001290,id10017/iwN6Hu6xyM0/00002.wav,id11100/xs7wQ9wxtZ0/00002.wav,0
calibration_001291,id11136/JrfsarsjqF4/00001.wav,id11136/dRFCuIsUAOU/00002.wav,1
calibration_001292,id10017/6ya9UpdRCPs/00002.wav,id10017/PynZ3bQ3Ga4/00002.wav,1
calibration_001293,id10017/CYb_opUpiw4/00029.wav,id11130/IZhnh1gf70g/00016.wav,0
calibration_001294,id10852/bezBfE_aCrI/00004.wav,id11136/vZjpmzzZ_ng/00001.wav,0
calibration_001295,id11136/klEOH87-aro/00001.wav,id11136/ydUt9GgHa9Q/00001.wav,1
calibration_001296,id10912/H5qe-mHhOyQ/00003.wav,id10956/mJt1EYfxAt4/00001.wav,0
calibration_001297,id11100/3gQ8REIxTmw/00011.wav,id11100/AnT9rKPkKG0/00004.wav,1
calibration_001298,id11100/pjcl0xJsrhw/00006.wav,id11100/vLEjFXUFGQA/00005.wav,1
calibration_001299,id10852/414w9yfPr_s/00001.wav,id10852/g5hgDbVpBQY/00004.wav,1
calibration_001300,id11136/7_Gb0VYQV3s/00002.wav,id11136/ydUt9GgHa9Q/00006.wav,1
calibration_001301,id10956/SK9iVw56wXs/00015.wav,id11130/IZhnh1gf70g/00009.wav,0
calibration_001302,id11100/_X7bgANxPnQ/00006.wav,id11130/RNKUA8EGl20/00011.wav,0
calibration_001303,id10393/zv3AoFFDWGs/00007.wav,id11136/Pded8L7dHCQ/00003.wav,0
calibration_001304,id10852/fRGTY9Zed8I/00014.wav,id11136/X2Y1UPlq0j8/00008.wav,0
calibration_001305,id10956/JtKyh83pDBs/00003.wav,id10956/aXqRLChwGRo/00001.wav,1
calibration_001306,id10852/JZIc4U87Mr4/00015.wav,id10956/SK9iVw56wXs/00007.wav,0
calibration_001307,id10017/8rp9UYZp-zA/00002.wav,id10017/uy0-9hpmHJs/00001.wav,1
calibration_001308,id10724/e-vuV1-N97Q/00001.wav,id10852/JZIc4U87Mr4/00009.wav,0
calibration_001309,id10852/2iV9HT3E1Ls/00012.wav,id10852/cucj7WNGWmU/00006.wav,1
calibration_001310,id10017/xH3Pp_5yxOk/00002.wav,id11130/nHUYI8o-lWg/00002.wav,0
calibration_001311,id10956/6ewLksV5OWo/00002.wav,id10956/J-qEplZwXYk/00007.wav,1
calibration_001312,id10912/NBh6Y-hphmo/00011.wav,id10956/M2k_enZdWu4/00006.wav,0
calibration_001313,id10393/dTOyxqXd_5M/00029.wav,id11136/Axf1v9rZsEw/00005.wav,0
calibration_001314,id10017/8rp9UYZp-zA/00006.wav,id11100/XI667cEMR_c/00007.wav,0
calibration_001315,id11100/3wHTyqxyDqk/00009.wav,id11130/HJnzTUM9G8E/00001.wav,0
calibration_001316,id10852/JZIc4U87Mr4/00006.wav,id11130/HJnzTUM9G8E/00001.wav,0
calibration_001317,id10956/Agg13sg82pk/00008.wav,id10956/qM5zMKiGNgg/00004.wav,1
calibration_001318,id10393/zv3AoFFDWGs/00002.wav,id11130/YSNOW9_jlSY/00004.wav,0
calibration_001319,id10852/sVUfcg8XQzg/00022.wav,id10912/ad3NhT2tA7E/00015.wav,0
calibration_001320,id10393/zv3AoFFDWGs/00003.wav,id11136/ydUt9GgHa9Q/00002.wav,0
calibration_001321,id11100/6geoWeYvFFw/00005.wav,id11136/Axf1v9rZsEw/00006.wav,0
calibration_001322,id11136/7_Gb0VYQV3s/00001.wav,id11136/klEOH87-aro/00001.wav,1
calibration_001323,id10724/pKOCOOG5Ukw/00002.wav,id11136/Pded8L7dHCQ/00003.wav,0
